lad2,month,collisions,ksi_collisions,share_dark,share_wet,share_ksi_collisions
510,2020-01,16,4,0.5,0.6875,0.25
510,2020-02,22,5,0.4090909090909091,0.5454545454545454,0.22727272727272727
510,2020-03,23,2,0.21739130434782608,0.2608695652173913,0.08695652173913043
510,2020-04,12,4,0.08333333333333333,0.0,0.3333333333333333
510,2020-05,22,8,0.0,0.045454545454545456,0.36363636363636365
510,2020-06,22,7,0.045454545454545456,0.18181818181818182,0.3181818181818182
510,2020-07,25,5,0.08,0.24,0.2
510,2020-08,23,11,0.13043478260869565,0.17391304347826086,0.4782608695652174
510,2020-09,23,3,0.21739130434782608,0.17391304347826086,0.13043478260869565
510,2020-10,19,4,0.2631578947368421,0.5789473684210527,0.21052631578947367
510,2020-11,30,8,0.43333333333333335,0.4,0.26666666666666666
510,2020-12,27,4,0.5555555555555556,0.5185185185185185,0.14814814814814814
511,2019-01,30,5,0.5,0.43333333333333335,0.16666666666666666
511,2019-02,31,3,0.5161290322580645,0.3548387096774194,0.0967741935483871
511,2019-03,39,8,0.20512820512820512,0.358974358974359,0.20512820512820512
511,2019-04,32,7,0.125,0.09375,0.21875
511,2019-05,31,8,0.1935483870967742,0.16129032258064516,0.25806451612903225
511,2019-06,29,6,0.13793103448275862,0.2413793103448276,0.20689655172413793
511,2019-07,42,13,0.09523809523809523,0.16666666666666666,0.30952380952380953
511,2019-08,42,8,0.19047619047619047,0.21428571428571427,0.19047619047619047
511,2019-09,46,11,0.21739130434782608,0.1956521739130435,0.2391304347826087
511,2019-10,41,10,0.24390243902439024,0.3170731707317073,0.24390243902439024
511,2019-11,40,5,0.5,0.7,0.125
511,2019-12,37,11,0.5945945945945946,0.7567567567567568,0.2972972972972973
511,2020-01,29,7,0.5172413793103449,0.6206896551724138,0.2413793103448276
511,2020-02,29,4,0.5517241379310345,0.5517241379310345,0.13793103448275862
511,2020-03,27,3,0.37037037037037035,0.4074074074074074,0.1111111111111111
511,2020-04,14,5,0.0,0.07142857142857142,0.35714285714285715
511,2020-05,14,5,0.14285714285714285,0.07142857142857142,0.35714285714285715
511,2020-06,31,10,0.03225806451612903,0.22580645161290322,0.3225806451612903
511,2020-07,35,9,0.08571428571428572,0.11428571428571428,0.2571428571428571
511,2020-08,28,4,0.14285714285714285,0.17857142857142858,0.14285714285714285
511,2020-09,27,10,0.2222222222222222,0.1111111111111111,0.37037037037037035
511,2020-10,29,7,0.2413793103448276,0.5862068965517241,0.2413793103448276
511,2020-11,38,7,0.4473684210526316,0.4473684210526316,0.18421052631578946
511,2020-12,22,3,0.6363636363636364,0.6363636363636364,0.13636363636363635
512,2019-01,20,4,0.7,0.4,0.2
512,2019-02,27,7,0.25925925925925924,0.2962962962962963,0.25925925925925924
512,2019-03,20,2,0.05,0.2,0.1
512,2019-04,16,4,0.1875,0.0625,0.25
512,2019-05,20,4,0.1,0.0,0.2
512,2019-06,25,5,0.12,0.16,0.2
512,2019-07,22,11,0.22727272727272727,0.09090909090909091,0.5
512,2019-08,16,6,0.25,0.25,0.375
512,2019-09,23,10,0.30434782608695654,0.21739130434782608,0.43478260869565216
512,2019-10,23,10,0.30434782608695654,0.5652173913043478,0.43478260869565216
512,2019-11,22,6,0.5454545454545454,0.7272727272727273,0.2727272727272727
512,2019-12,13,2,0.5384615384615384,0.8461538461538461,0.15384615384615385
512,2020-01,21,6,0.42857142857142855,0.5714285714285714,0.2857142857142857
512,2020-02,18,6,0.5,0.5555555555555556,0.3333333333333333
512,2020-03,13,5,0.15384615384615385,0.3076923076923077,0.38461538461538464
512,2020-04,13,5,0.07692307692307693,0.23076923076923078,0.38461538461538464
512,2020-05,26,6,0.0,0.0,0.23076923076923078
512,2020-06,26,5,0.15384615384615385,0.19230769230769232,0.19230769230769232
512,2020-07,12,3,0.0,0.16666666666666666,0.25
512,2020-08,23,7,0.2608695652173913,0.34782608695652173,0.30434782608695654
512,2020-09,17,4,0.17647058823529413,0.058823529411764705,0.23529411764705882
512,2020-10,21,3,0.38095238095238093,0.6666666666666666,0.14285714285714285
512,2020-11,14,4,0.35714285714285715,0.5,0.2857142857142857
512,2020-12,16,4,0.5,0.6875,0.25
513,2019-01,29,5,0.3793103448275862,0.2413793103448276,0.1724137931034483
513,2019-02,24,4,0.4166666666666667,0.4583333333333333,0.16666666666666666
513,2019-03,25,9,0.4,0.44,0.36
513,2019-04,29,6,0.1724137931034483,0.10344827586206896,0.20689655172413793
513,2019-05,26,7,0.15384615384615385,0.3076923076923077,0.2692307692307692
513,2019-06,27,6,0.18518518518518517,0.18518518518518517,0.2222222222222222
513,2019-07,43,10,0.20930232558139536,0.06976744186046512,0.23255813953488372
513,2019-08,30,6,0.3,0.16666666666666666,0.2
513,2019-09,34,4,0.14705882352941177,0.4117647058823529,0.11764705882352941
513,2019-10,29,6,0.13793103448275862,0.5172413793103449,0.20689655172413793
513,2019-11,44,10,0.5,0.5909090909090909,0.22727272727272727
513,2019-12,23,5,0.7391304347826086,0.6521739130434783,0.21739130434782608
513,2020-01,29,4,0.6206896551724138,0.5517241379310345,0.13793103448275862
513,2020-02,33,12,0.36363636363636365,0.45454545454545453,0.36363636363636365
513,2020-03,19,1,0.10526315789473684,0.42105263157894735,0.05263157894736842
513,2020-04,8,4,0.25,0.375,0.5
513,2020-05,11,3,0.09090909090909091,0.0,0.2727272727272727
513,2020-06,19,5,0.3157894736842105,0.21052631578947367,0.2631578947368421
513,2020-07,20,4,0.15,0.15,0.2
513,2020-08,17,4,0.29411764705882354,0.23529411764705882,0.23529411764705882
513,2020-09,22,6,0.09090909090909091,0.045454545454545456,0.2727272727272727
513,2020-10,28,4,0.35714285714285715,0.42857142857142855,0.14285714285714285
513,2020-11,23,8,0.5217391304347826,0.6521739130434783,0.34782608695652173
513,2020-12,19,3,0.5263157894736842,0.631578947368421,0.15789473684210525
514,2019-01,23,5,0.34782608695652173,0.34782608695652173,0.21739130434782608
514,2019-02,19,3,0.3157894736842105,0.5789473684210527,0.15789473684210525
514,2019-03,28,4,0.21428571428571427,0.42857142857142855,0.14285714285714285
514,2019-04,22,5,0.09090909090909091,0.09090909090909091,0.22727272727272727
514,2019-05,18,3,0.2222222222222222,0.16666666666666666,0.16666666666666666
514,2019-06,23,4,0.043478260869565216,0.21739130434782608,0.17391304347826086
514,2019-07,26,4,0.15384615384615385,0.07692307692307693,0.15384615384615385
514,2019-08,15,4,0.06666666666666667,0.06666666666666667,0.26666666666666666
514,2019-09,24,4,0.20833333333333334,0.3333333333333333,0.16666666666666666
514,2019-10,18,4,0.3333333333333333,0.6666666666666666,0.2222222222222222
514,2019-11,27,7,0.48148148148148145,0.5555555555555556,0.25925925925925924
514,2019-12,30,10,0.4666666666666667,0.6666666666666666,0.3333333333333333
514,2020-01,28,6,0.39285714285714285,0.32142857142857145,0.21428571428571427
514,2020-02,11,4,0.18181818181818182,0.45454545454545453,0.36363636363636365
514,2020-03,8,3,0.25,0.375,0.375
514,2020-04,8,2,0.0,0.25,0.25
514,2020-05,10,2,0.3,0.0,0.2
514,2020-06,14,6,0.0,0.42857142857142855,0.42857142857142855
514,2020-07,11,1,0.18181818181818182,0.09090909090909091,0.09090909090909091
514,2020-08,16,4,0.1875,0.0,0.25
514,2020-09,19,3,0.15789473684210525,0.0,0.15789473684210525
514,2020-10,16,5,0.25,0.5625,0.3125
514,2020-11,15,4,0.6,0.4666666666666667,0.26666666666666666
514,2020-12,25,8,0.48,0.64,0.32
515,2019-01,15,3,0.6666666666666666,0.5333333333333333,0.2
515,2019-02,14,2,0.14285714285714285,0.35714285714285715,0.14285714285714285
515,2019-03,18,4,0.16666666666666666,0.2777777777777778,0.2222222222222222
515,2019-04,21,2,0.23809523809523808,0.0,0.09523809523809523
515,2019-05,13,3,0.15384615384615385,0.23076923076923078,0.23076923076923078
515,2019-06,17,4,0.058823529411764705,0.17647058823529413,0.23529411764705882
515,2019-07,18,4,0.16666666666666666,0.2222222222222222,0.2222222222222222
515,2019-08,18,4,0.2777777777777778,0.16666666666666666,0.2222222222222222
515,2019-09,18,3,0.3333333333333333,0.4444444444444444,0.16666666666666666
515,2019-10,17,2,0.35294117647058826,0.4117647058823529,0.11764705882352941
515,2019-11,19,6,0.42105263157894735,0.5789473684210527,0.3157894736842105
515,2019-12,10,1,0.5,0.7,0.1
515,2020-01,12,4,0.5,0.5833333333333334,0.3333333333333333
515,2020-02,14,5,0.35714285714285715,0.42857142857142855,0.35714285714285715
515,2020-03,19,0,0.47368421052631576,0.3684210526315789,0.0
515,2020-04,9,2,0.2222222222222222,0.3333333333333333,0.2222222222222222
515,2020-05,22,10,0.045454545454545456,0.09090909090909091,0.45454545454545453
515,2020-06,16,5,0.125,0.3125,0.3125
515,2020-07,16,4,0.25,0.3125,0.25
515,2020-08,17,3,0.11764705882352941,0.17647058823529413,0.17647058823529413
515,2020-09,17,1,0.29411764705882354,0.29411764705882354,0.058823529411764705
515,2020-10,13,2,0.3076923076923077,0.6153846153846154,0.15384615384615385
515,2020-11,17,4,0.35294117647058826,0.47058823529411764,0.23529411764705882
515,2020-12,11,2,0.5454545454545454,0.9090909090909091,0.18181818181818182
516,2019-01,20,3,0.45,0.6,0.15
516,2019-02,24,6,0.2916666666666667,0.375,0.25
516,2019-03,29,6,0.4482758620689655,0.3103448275862069,0.20689655172413793
516,2019-04,21,5,0.19047619047619047,0.09523809523809523,0.23809523809523808
516,2019-05,24,8,0.041666666666666664,0.041666666666666664,0.3333333333333333
516,2019-06,25,7,0.08,0.24,0.28
516,2019-07,31,5,0.03225806451612903,0.3225806451612903,0.16129032258064516
516,2019-08,24,5,0.125,0.16666666666666666,0.20833333333333334
516,2019-09,34,8,0.23529411764705882,0.35294117647058826,0.23529411764705882
516,2019-10,35,9,0.34285714285714286,0.45714285714285713,0.2571428571428571
516,2019-11,27,10,0.37037037037037035,0.6666666666666666,0.37037037037037035
516,2019-12,21,6,0.5714285714285714,0.5238095238095238,0.2857142857142857
516,2020-01,19,5,0.5789473684210527,0.631578947368421,0.2631578947368421
516,2020-02,21,6,0.5238095238095238,0.42857142857142855,0.2857142857142857
516,2020-03,15,1,0.3333333333333333,0.26666666666666666,0.06666666666666667
516,2020-04,10,5,0.1,0.0,0.5
516,2020-05,15,5,0.0,0.06666666666666667,0.3333333333333333
516,2020-06,16,2,0.375,0.4375,0.125
516,2020-07,21,6,0.09523809523809523,0.09523809523809523,0.2857142857142857
516,2020-08,22,10,0.09090909090909091,0.22727272727272727,0.45454545454545453
516,2020-09,17,5,0.11764705882352941,0.17647058823529413,0.29411764705882354
516,2020-10,21,4,0.3333333333333333,0.6666666666666666,0.19047619047619047
516,2020-11,12,3,0.3333333333333333,0.3333333333333333,0.25
516,2020-12,19,2,0.5789473684210527,0.7368421052631579,0.10526315789473684
517,2019-01,18,4,0.6666666666666666,0.3333333333333333,0.2222222222222222
517,2019-02,14,2,0.14285714285714285,0.42857142857142855,0.14285714285714285
517,2019-03,15,2,0.2,0.06666666666666667,0.13333333333333333
517,2019-04,16,2,0.0625,0.25,0.125
517,2019-05,18,7,0.2222222222222222,0.05555555555555555,0.3888888888888889
517,2019-06,24,8,0.16666666666666666,0.375,0.3333333333333333
517,2019-07,20,3,0.1,0.0,0.15
517,2019-08,14,5,0.07142857142857142,0.07142857142857142,0.35714285714285715
517,2019-09,16,6,0.25,0.375,0.375
517,2019-10,18,8,0.6111111111111112,0.7222222222222222,0.4444444444444444
517,2019-11,21,6,0.42857142857142855,0.5238095238095238,0.2857142857142857
517,2019-12,22,6,0.7272727272727273,0.7272727272727273,0.2727272727272727
517,2020-01,22,6,0.6363636363636364,0.6363636363636364,0.2727272727272727
517,2020-02,25,6,0.56,0.44,0.24
517,2020-03,12,6,0.25,0.3333333333333333,0.5
517,2020-04,6,4,0.16666666666666666,0.0,0.6666666666666666
517,2020-05,7,3,0.2857142857142857,0.0,0.42857142857142855
517,2020-06,13,0,0.07692307692307693,0.23076923076923078,0.0
517,2020-07,13,2,0.15384615384615385,0.0,0.15384615384615385
517,2020-08,15,5,0.2,0.2,0.3333333333333333
517,2020-09,17,4,0.23529411764705882,0.11764705882352941,0.23529411764705882
517,2020-10,15,6,0.4,0.6666666666666666,0.4
517,2020-11,18,6,0.5,0.4444444444444444,0.3333333333333333
517,2020-12,17,4,0.6470588235294118,0.7647058823529411,0.23529411764705882
518,2019-01,18,4,0.3333333333333333,0.2777777777777778,0.2222222222222222
518,2019-02,12,4,0.3333333333333333,0.3333333333333333,0.3333333333333333
518,2019-03,16,9,0.25,0.3125,0.5625
518,2019-04,11,2,0.0,0.18181818181818182,0.18181818181818182
518,2019-05,18,2,0.1111111111111111,0.16666666666666666,0.1111111111111111
518,2019-06,18,1,0.16666666666666666,0.2777777777777778,0.05555555555555555
518,2019-07,22,4,0.13636363636363635,0.22727272727272727,0.18181818181818182
518,2019-08,14,4,0.14285714285714285,0.21428571428571427,0.2857142857142857
518,2019-09,16,5,0.125,0.3125,0.3125
518,2019-10,17,2,0.47058823529411764,0.47058823529411764,0.11764705882352941
518,2019-11,17,6,0.47058823529411764,0.5882352941176471,0.35294117647058826
518,2019-12,18,1,0.5555555555555556,0.8888888888888888,0.05555555555555555
518,2020-01,22,3,0.4090909090909091,0.5454545454545454,0.13636363636363635
518,2020-02,15,4,0.4,0.3333333333333333,0.26666666666666666
518,2020-03,25,6,0.36,0.32,0.24
518,2020-04,11,1,0.09090909090909091,0.09090909090909091,0.09090909090909091
518,2020-05,13,3,0.0,0.0,0.23076923076923078
518,2020-06,21,1,0.2857142857142857,0.19047619047619047,0.047619047619047616
518,2020-07,13,1,0.3076923076923077,0.3076923076923077,0.07692307692307693
518,2020-08,15,4,0.2,0.13333333333333333,0.26666666666666666
518,2020-09,21,6,0.23809523809523808,0.14285714285714285,0.2857142857142857
518,2020-10,17,3,0.4117647058823529,0.6470588235294118,0.17647058823529413
518,2020-11,12,3,0.3333333333333333,0.4166666666666667,0.25
518,2020-12,18,3,0.3888888888888889,0.6666666666666666,0.16666666666666666
530,2019-01,24,3,0.375,0.3333333333333333,0.125
530,2019-02,18,2,0.3888888888888889,0.3888888888888889,0.1111111111111111
530,2019-03,24,2,0.125,0.16666666666666666,0.08333333333333333
530,2019-04,22,6,0.18181818181818182,0.09090909090909091,0.2727272727272727
530,2019-05,29,8,0.20689655172413793,0.06896551724137931,0.27586206896551724
530,2019-06,28,10,0.21428571428571427,0.17857142857142858,0.35714285714285715
530,2019-07,25,7,0.2,0.0,0.28
530,2019-08,23,7,0.2608695652173913,0.17391304347826086,0.30434782608695654
530,2019-09,28,4,0.10714285714285714,0.14285714285714285,0.14285714285714285
530,2019-10,32,3,0.25,0.53125,0.09375
530,2019-11,30,7,0.43333333333333335,0.7666666666666667,0.23333333333333334
530,2019-12,27,5,0.3333333333333333,0.48148148148148145,0.18518518518518517
530,2020-01,29,6,0.41379310344827586,0.41379310344827586,0.20689655172413793
530,2020-02,22,7,0.5909090909090909,0.45454545454545453,0.3181818181818182
530,2020-03,12,3,0.3333333333333333,0.25,0.25
530,2020-04,5,1,0.0,0.0,0.2
530,2020-05,18,7,0.1111111111111111,0.0,0.3888888888888889
530,2020-06,14,6,0.35714285714285715,0.0,0.42857142857142855
530,2020-07,25,5,0.12,0.24,0.2
530,2020-08,31,9,0.0967741935483871,0.1935483870967742,0.2903225806451613
530,2020-09,21,5,0.23809523809523808,0.09523809523809523,0.23809523809523808
530,2020-10,32,3,0.40625,0.6875,0.09375
530,2020-11,16,4,0.625,0.5625,0.25
530,2020-12,16,4,0.4375,0.4375,0.25
531,2019-01,29,3,0.4482758620689655,0.3103448275862069,0.10344827586206896
531,2019-02,25,4,0.36,0.24,0.16
531,2019-03,24,4,0.2916666666666667,0.25,0.16666666666666666
531,2019-04,20,3,0.15,0.0,0.15
531,2019-05,31,9,0.16129032258064516,0.12903225806451613,0.2903225806451613
531,2019-06,27,4,0.18518518518518517,0.14814814814814814,0.14814814814814814
531,2019-07,19,3,0.21052631578947367,0.10526315789473684,0.15789473684210525
531,2019-08,24,3,0.25,0.125,0.125
531,2019-09,27,3,0.18518518518518517,0.37037037037037035,0.1111111111111111
531,2019-10,33,6,0.3333333333333333,0.36363636363636365,0.18181818181818182
531,2019-11,34,2,0.29411764705882354,0.5882352941176471,0.058823529411764705
531,2019-12,43,3,0.3953488372093023,0.6744186046511628,0.06976744186046512
531,2020-01,38,12,0.3157894736842105,0.39473684210526316,0.3157894736842105
531,2020-02,21,3,0.47619047619047616,0.42857142857142855,0.14285714285714285
531,2020-03,31,5,0.2903225806451613,0.16129032258064516,0.16129032258064516
531,2020-04,8,0,0.0,0.125,0.0
531,2020-05,13,3,0.0,0.0,0.23076923076923078
531,2020-06,17,2,0.17647058823529413,0.058823529411764705,0.11764705882352941
531,2020-07,23,5,0.13043478260869565,0.0,0.21739130434782608
531,2020-08,37,9,0.2972972972972973,0.16216216216216217,0.24324324324324326
531,2020-09,33,8,0.30303030303030304,0.21212121212121213,0.24242424242424243
531,2020-10,25,3,0.36,0.32,0.12
531,2020-11,17,4,0.47058823529411764,0.29411764705882354,0.23529411764705882
531,2020-12,23,9,0.4782608695652174,0.4782608695652174,0.391304347826087
532,2019-01,19,2,0.47368421052631576,0.21052631578947367,0.10526315789473684
532,2019-02,27,4,0.4444444444444444,0.18518518518518517,0.14814814814814814
532,2019-03,23,3,0.2608695652173913,0.17391304347826086,0.13043478260869565
532,2019-04,24,4,0.125,0.125,0.16666666666666666
532,2019-05,26,7,0.15384615384615385,0.07692307692307693,0.2692307692307692
532,2019-06,26,2,0.23076923076923078,0.19230769230769232,0.07692307692307693
532,2019-07,18,0,0.0,0.16666666666666666,0.0
532,2019-08,28,4,0.25,0.10714285714285714,0.14285714285714285
532,2019-09,23,2,0.17391304347826086,0.2608695652173913,0.08695652173913043
532,2019-10,29,6,0.3448275862068966,0.3793103448275862,0.20689655172413793
532,2019-11,38,4,0.47368421052631576,0.5526315789473685,0.10526315789473684
532,2019-12,41,10,0.5365853658536586,0.7073170731707317,0.24390243902439024
532,2020-01,24,5,0.5,0.5833333333333334,0.20833333333333334
532,2020-02,33,5,0.36363636363636365,0.5454545454545454,0.15151515151515152
532,2020-03,14,5,0.35714285714285715,0.07142857142857142,0.35714285714285715
532,2020-04,11,0,0.2727272727272727,0.18181818181818182,0.0
532,2020-05,13,2,0.46153846153846156,0.07692307692307693,0.15384615384615385
532,2020-06,27,4,0.18518518518518517,0.18518518518518517,0.14814814814814814
532,2020-07,20,5,0.2,0.05,0.25
532,2020-08,23,1,0.0,0.08695652173913043,0.043478260869565216
532,2020-09,24,5,0.20833333333333334,0.16666666666666666,0.20833333333333334
532,2020-10,35,9,0.2571428571428571,0.5428571428571428,0.2571428571428571
532,2020-11,23,4,0.6086956521739131,0.4782608695652174,0.17391304347826086
532,2020-12,20,3,0.65,0.65,0.15
533,2019-01,16,2,0.375,0.4375,0.125
533,2019-02,17,4,0.4117647058823529,0.35294117647058826,0.23529411764705882
533,2019-03,9,2,0.5555555555555556,0.3333333333333333,0.2222222222222222
533,2019-04,22,3,0.18181818181818182,0.0,0.13636363636363635
533,2019-05,25,9,0.12,0.04,0.36
533,2019-06,11,4,0.18181818181818182,0.36363636363636365,0.36363636363636365
533,2019-07,24,2,0.20833333333333334,0.041666666666666664,0.08333333333333333
533,2019-08,19,8,0.21052631578947367,0.21052631578947367,0.42105263157894735
533,2019-09,17,7,0.23529411764705882,0.0,0.4117647058823529
533,2019-10,15,1,0.4666666666666667,0.7333333333333333,0.06666666666666667
533,2019-11,16,4,0.4375,0.5,0.25
533,2019-12,15,0,0.6666666666666666,0.6666666666666666,0.0
533,2020-01,18,1,0.4444444444444444,0.7222222222222222,0.05555555555555555
533,2020-02,22,5,0.2727272727272727,0.36363636363636365,0.22727272727272727
533,2020-03,14,3,0.21428571428571427,0.2857142857142857,0.21428571428571427
533,2020-04,11,4,0.18181818181818182,0.09090909090909091,0.36363636363636365
533,2020-05,15,3,0.13333333333333333,0.13333333333333333,0.2
533,2020-06,8,2,0.125,0.125,0.25
533,2020-07,16,3,0.0625,0.1875,0.1875
533,2020-08,11,3,0.09090909090909091,0.18181818181818182,0.2727272727272727
533,2020-09,18,5,0.1111111111111111,0.16666666666666666,0.2777777777777778
533,2020-10,13,4,0.3076923076923077,0.46153846153846156,0.3076923076923077
533,2020-11,15,5,0.4,0.2,0.3333333333333333
533,2020-12,12,2,0.4166666666666667,0.4166666666666667,0.16666666666666666
535,2019-01,16,1,0.4375,0.4375,0.0625
535,2019-02,22,3,0.4090909090909091,0.22727272727272727,0.13636363636363635
535,2019-03,22,3,0.2727272727272727,0.4090909090909091,0.13636363636363635
535,2019-04,21,5,0.23809523809523808,0.19047619047619047,0.23809523809523808
535,2019-05,23,6,0.391304347826087,0.043478260869565216,0.2608695652173913
535,2019-06,17,1,0.29411764705882354,0.11764705882352941,0.058823529411764705
535,2019-07,36,6,0.16666666666666666,0.1388888888888889,0.16666666666666666
535,2019-08,18,2,0.2222222222222222,0.1111111111111111,0.1111111111111111
535,2019-09,18,3,0.3888888888888889,0.05555555555555555,0.16666666666666666
535,2019-10,24,6,0.375,0.3333333333333333,0.25
535,2019-11,15,4,0.7333333333333333,0.5333333333333333,0.26666666666666666
535,2019-12,23,4,0.6086956521739131,0.7391304347826086,0.17391304347826086
535,2020-01,25,2,0.32,0.36,0.08
535,2020-02,19,0,0.15789473684210525,0.42105263157894735,0.0
535,2020-03,9,3,0.6666666666666666,0.4444444444444444,0.3333333333333333
535,2020-04,8,2,0.0,0.125,0.25
535,2020-05,16,4,0.125,0.0,0.25
535,2020-06,14,5,0.14285714285714285,0.14285714285714285,0.35714285714285715
535,2020-07,19,5,0.15789473684210525,0.10526315789473684,0.2631578947368421
535,2020-08,18,3,0.16666666666666666,0.2777777777777778,0.16666666666666666
535,2020-09,21,4,0.23809523809523808,0.19047619047619047,0.19047619047619047
535,2020-10,26,2,0.34615384615384615,0.5,0.07692307692307693
535,2020-11,12,3,0.25,0.25,0.25
535,2020-12,13,3,0.5384615384615384,0.6153846153846154,0.23076923076923078
536,2019-01,34,4,0.35294117647058826,0.29411764705882354,0.11764705882352941
536,2019-02,41,2,0.2926829268292683,0.34146341463414637,0.04878048780487805
536,2019-03,38,8,0.2631578947368421,0.3157894736842105,0.21052631578947367
536,2019-04,27,2,0.25925925925925924,0.1111111111111111,0.07407407407407407
536,2019-05,28,9,0.17857142857142858,0.21428571428571427,0.32142857142857145
536,2019-06,32,9,0.15625,0.25,0.28125
536,2019-07,49,7,0.14285714285714285,0.02040816326530612,0.14285714285714285
536,2019-08,37,8,0.16216216216216217,0.10810810810810811,0.21621621621621623
536,2019-09,35,7,0.2571428571428571,0.17142857142857143,0.2
536,2019-10,26,3,0.38461538461538464,0.46153846153846156,0.11538461538461539
536,2019-11,43,8,0.46511627906976744,0.5813953488372093,0.18604651162790697
536,2019-12,38,6,0.3684210526315789,0.5526315789473685,0.15789473684210525
536,2020-01,39,5,0.5128205128205128,0.5384615384615384,0.1282051282051282
536,2020-02,25,3,0.36,0.48,0.12
536,2020-03,30,4,0.36666666666666664,0.3333333333333333,0.13333333333333333
536,2020-04,13,3,0.23076923076923078,0.15384615384615385,0.23076923076923078
536,2020-05,10,2,0.2,0.0,0.2
536,2020-06,25,8,0.08,0.12,0.32
536,2020-07,30,9,0.3333333333333333,0.1,0.3
536,2020-08,29,7,0.10344827586206896,0.13793103448275862,0.2413793103448276
536,2020-09,25,6,0.16,0.04,0.24
536,2020-10,37,6,0.35135135135135137,0.5135135135135135,0.16216216216216217
536,2020-11,24,4,0.4583333333333333,0.5416666666666666,0.16666666666666666
536,2020-12,24,2,0.4583333333333333,0.6666666666666666,0.08333333333333333
538,2019-01,25,10,0.36,0.44,0.4
538,2019-02,14,3,0.2857142857142857,0.5,0.21428571428571427
538,2019-03,14,7,0.2857142857142857,0.21428571428571427,0.5
538,2019-04,19,7,0.05263157894736842,0.10526315789473684,0.3684210526315789
538,2019-05,19,4,0.05263157894736842,0.15789473684210525,0.21052631578947367
538,2019-06,15,4,0.0,0.13333333333333333,0.26666666666666666
538,2019-07,34,9,0.17647058823529413,0.17647058823529413,0.2647058823529412
538,2019-08,27,7,0.25925925925925924,0.07407407407407407,0.25925925925925924
538,2019-09,20,5,0.1,0.55,0.25
538,2019-10,23,5,0.30434782608695654,0.7391304347826086,0.21739130434782608
538,2019-11,28,3,0.42857142857142855,0.6428571428571429,0.10714285714285714
538,2019-12,36,8,0.6666666666666666,0.6944444444444444,0.2222222222222222
538,2020-01,21,5,0.47619047619047616,0.7142857142857143,0.23809523809523808
538,2020-02,23,4,0.30434782608695654,0.43478260869565216,0.17391304347826086
538,2020-03,18,7,0.1111111111111111,0.2777777777777778,0.3888888888888889
538,2020-04,6,1,0.0,0.0,0.16666666666666666
538,2020-05,15,7,0.06666666666666667,0.0,0.4666666666666667
538,2020-06,27,5,0.1111111111111111,0.2962962962962963,0.18518518518518517
538,2020-07,29,5,0.20689655172413793,0.034482758620689655,0.1724137931034483
538,2020-08,23,13,0.13043478260869565,0.17391304347826086,0.5652173913043478
538,2020-09,19,7,0.21052631578947367,0.15789473684210525,0.3684210526315789
538,2020-10,31,6,0.3225806451612903,0.5161290322580645,0.1935483870967742
538,2020-11,21,6,0.2857142857142857,0.5714285714285714,0.2857142857142857
538,2020-12,20,3,0.65,0.7,0.15
539,2019-01,24,3,0.5,0.375,0.125
539,2019-02,15,1,0.2,0.4666666666666667,0.06666666666666667
539,2019-03,25,3,0.24,0.24,0.12
539,2019-04,11,4,0.0,0.18181818181818182,0.36363636363636365
539,2019-05,20,6,0.2,0.15,0.3
539,2019-06,18,4,0.05555555555555555,0.1111111111111111,0.2222222222222222
539,2019-07,19,4,0.10526315789473684,0.05263157894736842,0.21052631578947367
539,2019-08,23,5,0.13043478260869565,0.21739130434782608,0.21739130434782608
539,2019-09,20,6,0.4,0.3,0.3
539,2019-10,18,4,0.3888888888888889,0.3888888888888889,0.2222222222222222
539,2019-11,15,0,0.2,0.4,0.0
539,2019-12,18,3,0.3333333333333333,0.5,0.16666666666666666
539,2020-01,18,4,0.5555555555555556,0.5555555555555556,0.2222222222222222
539,2020-02,10,0,0.6,0.8,0.0
539,2020-03,8,2,0.5,0.0,0.25
539,2020-04,4,1,0.25,0.0,0.25
539,2020-05,16,5,0.125,0.0,0.3125
539,2020-06,16,5,0.0625,0.125,0.3125
539,2020-07,27,11,0.18518518518518517,0.037037037037037035,0.4074074074074074
539,2020-08,23,8,0.13043478260869565,0.0,0.34782608695652173
539,2020-09,16,7,0.1875,0.0625,0.4375
539,2020-10,18,7,0.3333333333333333,0.5555555555555556,0.3888888888888889
539,2020-11,13,7,0.38461538461538464,0.38461538461538464,0.5384615384615384
539,2020-12,20,4,0.75,0.55,0.2
540,2019-01,20,3,0.5,0.35,0.15
540,2019-02,23,6,0.21739130434782608,0.17391304347826086,0.2608695652173913
540,2019-03,43,5,0.2558139534883721,0.20930232558139536,0.11627906976744186
540,2019-04,27,2,0.25925925925925924,0.18518518518518517,0.07407407407407407
540,2019-05,29,7,0.13793103448275862,0.1724137931034483,0.2413793103448276
540,2019-06,30,7,0.06666666666666667,0.26666666666666666,0.23333333333333334
540,2019-07,38,5,0.18421052631578946,0.10526315789473684,0.13157894736842105
540,2019-08,42,4,0.11904761904761904,0.14285714285714285,0.09523809523809523
540,2019-09,27,7,0.2222222222222222,0.1111111111111111,0.25925925925925924
540,2019-10,28,3,0.39285714285714285,0.6071428571428571,0.10714285714285714
540,2019-11,33,5,0.48484848484848486,0.6363636363636364,0.15151515151515152
540,2019-12,32,6,0.40625,0.5625,0.1875
540,2020-01,28,3,0.5714285714285714,0.32142857142857145,0.10714285714285714
